t,regular,regular_dc_fast,regular_dc_slow,flag,pole,newspaper,door,football,dancing,snorkel,snorkel_flag,zomboni,dolphin,dolphin_flag,jack,balloon,digger,digger_flag,pogo,ladder,catapult,gargantuar
7844,-46.515,,,,,-52.257,-46.515,,,,,-157.304,,,,,368.023,366.197,,,,-29.327
7845,-46.637,,,,,-52.45,-46.637,,,,,-157.404,,,,,368.052,366.228,,,,-29.327
7846,-46.76,,,,,-52.644,-46.76,,,,,-157.504,,,,,368.081,366.26,,,,-29.327
7847,-46.882,,,,,-52.838,-46.882,,,,,-157.604,,,,,368.109,366.292,,,,-29.327
7848,-47.004,,,,,-52.978,-47.004,,,,,-157.704,,,,,368.138,366.323,,,,-29.327
7849,-47.127,,,,,-53.119,-47.127,,,,,-157.804,,,,,368.184,366.355,,,,-29.327
7850,-47.249,,,,,-53.26,-47.249,,,,,-157.904,,,,,368.23,366.387,,,,-29.327
7851,-47.372,,,,,-53.401,-47.372,,,,,-158.004,,,,,368.276,366.418,,,,-29.327
7852,-47.504,,,,,-53.542,-47.504,,,,,-158.104,,,,,368.322,366.45,,,,-29.327
7853,-47.637,,,,,-53.682,-47.637,,,,,-158.204,,,,,368.368,366.481,,,,-29.327
7854,-47.77,,,,,-53.823,-47.77,,,,,-158.304,,,,,368.414,366.513,,,,-29.327
7855,-47.902,,,,,-53.964,-47.902,,,,,-158.404,,,,,368.461,366.545,,,,-29.327
7856,-48.035,,,,,-54.105,-48.035,,,,,-158.504,,,,,368.507,366.576,,,,-29.327
7857,-48.167,,,,,-54.246,-48.167,,,,,-158.604,,,,,368.553,366.608,,,,-29.327
7858,-48.3,,,,,-54.387,-48.3,,,,,-158.704,,,,,368.599,366.64,,,,-29.327
7859,-48.433,,,,,-54.527,-48.433,,,,,-158.804,,,,,368.645,366.671,,,,-29.327
7860,-48.565,,,,,-54.668,-48.565,,,,,-158.904,,,,,368.691,366.703,,,,-29.327
7861,-48.698,,,,,-54.809,-48.698,,,,,-159.004,,,,,368.737,366.735,,,,-29.327
7862,-48.831,,,,,-54.95,-48.831,,,,,-159.104,,,,,368.783,366.766,,,,-29.327
7863,-48.963,,,,,-55.091,-48.963,,,,,-159.204,,,,,368.829,366.798,,,,-29.327
7864,-49.096,,,,,-55.232,-49.096,,,,,-159.304,,,,,368.875,366.83,,,,-29.327
7865,-49.229,,,,,-55.372,-49.229,,,,,-159.404,,,,,368.921,366.861,,,,-29.327
7866,-49.361,,,,,-55.513,-49.361,,,,,-159.504,,,,,368.967,366.893,,,,-29.327
7867,-49.494,,,,,-55.654,-49.494,,,,,-159.604,,,,,369.013,366.925,,,,-29.327
7868,-49.626,,,,,-55.795,-49.626,,,,,-159.704,,,,,369.059,366.956,,,,-29.327
7869,-49.759,,,,,-55.936,-49.759,,,,,-159.804,,,,,369.105,366.988,,,,-29.327
7870,-49.892,,,,,-56.076,-49.892,,,,,-159.904,,,,,369.151,367.019,,,,-29.327
7871,-50.024,,,,,-56.217,-50.024,,,,,-160.004,,,,,369.197,367.051,,,,-29.327
7872,-50.157,,,,,-56.358,-50.157,,,,,-160.104,,,,,369.243,367.083,,,,-29.327
7873,-50.29,,,,,-56.499,-50.29,,,,,-160.204,,,,,369.289,367.114,,,,-29.327
7874,-50.422,,,,,-56.64,-50.422,,,,,-160.304,,,,,369.336,367.143,,,,-29.327
7875,-50.555,,,,,-56.781,-50.555,,,,,-160.404,,,,,369.382,367.172,,,,-29.327
7876,-50.688,,,,,-56.921,-50.688,,,,,-160.504,,,,,369.428,367.201,,,,-29.327
7877,-50.82,,,,,-57.062,-50.82,,,,,-160.604,,,,,369.474,367.23,,,,-29.327
7878,-50.953,,,,,-57.203,-50.953,,,,,-160.704,,,,,369.52,367.258,,,,-29.327
7879,-51.085,,,,,-57.344,-51.085,,,,,-160.804,,,,,369.566,367.287,,,,-29.327
7880,-51.218,,,,,-57.485,-51.218,,,,,-160.904,,,,,369.612,367.316,,,,-29.327
7881,-51.351,,,,,-57.626,-51.351,,,,,-161.004,,,,,369.658,367.345,,,,-29.327
7882,-51.483,,,,,-57.766,-51.483,,,,,-161.104,,,,,369.704,367.373,,,,-29.327
7883,-51.616,,,,,-57.907,-51.616,,,,,-161.204,,,,,369.75,367.402,,,,-29.327
7884,-51.749,,,,,-58.048,-51.749,,,,,-161.304,,,,,369.796,367.431,,,,-29.327
7885,-51.881,,,,,-58.189,-51.881,,,,,-161.404,,,,,369.845,367.46,,,,-29.327
7886,-52.014,,,,,-58.33,-52.014,,,,,-161.504,,,,,369.894,367.489,,,,-29.327
7887,-52.146,,,,,-58.47,-52.146,,,,,-161.604,,,,,369.943,367.517,,,,-29.327
7888,-52.279,,,,,-58.611,-52.279,,,,,-161.704,,,,,369.992,367.546,,,,-29.327
7889,-52.412,,,,,-58.752,-52.412,,,,,-161.804,,,,,370.041,367.575,,,,-29.327
7890,-52.544,,,,,-58.893,-52.544,,,,,-161.904,,,,,370.09,367.604,,,,-29.327
7891,-52.677,,,,,-59.034,-52.677,,,,,-162.004,,,,,370.138,367.632,,,,-29.327
7892,-52.799,,,,,-59.175,-52.799,,,,,-162.104,,,,,370.187,367.661,,,,-29.327
7893,-52.922,,,,,-59.315,-52.922,,,,,-162.204,,,,,370.236,367.69,,,,-29.327
7894,-53.044,,,,,-59.456,-53.044,,,,,-162.304,,,,,370.285,367.719,,,,-29.327
7895,-53.167,,,,,-59.597,-53.167,,,,,-162.404,,,,,370.334,367.748,,,,-29.327
7896,-53.289,,,,,-59.738,-53.289,,,,,-162.504,,,,,370.383,367.776,,,,-29.327
7897,-53.412,,,,,-59.879,-53.412,,,,,-162.604,,,,,370.432,367.805,,,,-29.327
7898,-53.534,,,,,-60.02,-53.534,,,,,-162.704,,,,,370.481,367.834,,,,-29.327
7899,-53.656,,,,,-60.16,-53.656,,,,,-162.804,,,,,370.53,367.863,,,,-29.327
7900,-53.779,,,,,-60.301,-53.779,,,,,-162.904,,,,,370.579,367.891,,,,-29.327
7901,-53.901,,,,,-60.442,-53.901,,,,,-163.005,,,,,370.628,367.92,,,,-29.327
7902,-54.024,,,,,-60.583,-54.024,,,,,-163.105,,,,,370.677,367.949,,,,-29.327
7903,-54.146,,,,,-60.724,-54.146,,,,,-163.205,,,,,370.725,367.978,,,,-29.327
7904,-54.269,,,,,-60.864,-54.269,,,,,-163.305,,,,,370.774,368.007,,,,-29.327
7905,-54.391,,,,,-61.005,-54.391,,,,,-163.405,,,,,370.823,368.035,,,,-29.327
7906,-54.514,,,,,-61.067,-54.514,,,,,-163.505,,,,,370.872,368.064,,,,-29.327
7907,-54.636,,,,,-61.129,-54.636,,,,,-163.605,,,,,370.921,368.093,,,,-29.327
7908,-54.758,,,,,-61.19,-54.758,,,,,-163.705,,,,,370.97,368.122,,,,-29.327
7909,-54.881,,,,,-61.252,-54.881,,,,,-163.805,,,,,371.019,368.15,,,,-29.327
7910,-55.003,,,,,-61.313,-55.003,,,,,-163.905,,,,,371.068,368.196,,,,-29.327
7911,-55.126,,,,,-61.375,-55.126,,,,,-164.005,,,,,371.117,368.243,,,,-29.327
7912,-55.258,,,,,-61.437,-55.258,,,,,-164.105,,,,,371.166,368.289,,,,-29.327
7913,-55.391,,,,,-61.498,-55.391,,,,,-164.205,,,,,371.215,368.335,,,,-29.327
7914,-55.524,,,,,-61.56,-55.524,,,,,-164.305,,,,,371.264,368.381,,,,-29.327
7915,-55.656,,,,,-61.621,-55.656,,,,,-164.405,,,,,371.313,368.427,,,,-29.327
7916,-55.789,,,,,-61.683,-55.789,,,,,-164.505,,,,,371.361,368.473,,,,-29.327
7917,-55.921,,,,,-61.745,-55.921,,,,,-164.605,,,,,371.41,368.519,,,,-29.344
7918,-56.054,,,,,-61.806,-56.054,,,,,-164.705,,,,,371.459,368.565,,,,-29.361
7919,-56.187,,,,,-61.868,-56.187,,,,,-164.805,,,,,371.508,368.611,,,,-29.378
7920,-56.319,,,,,-61.929,-56.319,,,,,-164.905,,,,,371.56,368.657,,,,-29.395
7921,-56.452,,,,,-61.991,-56.452,,,,,-165.005,,,,,371.612,368.703,,,,-29.412
7922,-56.574,,,,,-62.053,-56.574,,,,,-165.105,,,,,371.664,368.749,,,,-29.429
7923,-56.697,,,,,-62.114,-56.697,,,,,-165.205,,,,,371.715,368.795,,,,-29.446
7924,-56.819,,,,,-62.176,-56.819,,,,,-165.305,,,,,371.767,368.841,,,,-29.464
7925,-56.942,,,,,-62.238,-56.942,,,,,-165.405,,,,,371.819,368.887,,,,-29.481
7926,-57.064,,,,,-62.299,-57.064,,,,,-165.505,,,,,371.871,368.933,,,,-29.498
7927,-57.187,,,,,-62.361,-57.187,,,,,-165.605,,,,,371.923,368.979,,,,-29.515
7928,-57.309,,,,,-62.422,-57.309,,,,,-165.705,,,,,371.975,369.025,,,,-29.532
7929,-57.431,,,,,-62.493,-57.431,,,,,-165.805,,,,,372.026,369.071,,,,-29.549
7930,-57.554,,,,,-62.563,-57.554,,,,,-165.905,,,,,372.078,369.117,,,,-29.566
7931,-57.676,,,,,-62.634,-57.676,,,,,-166.005,,,,,372.13,369.164,,,,-29.583
7932,-57.809,,,,,-62.704,-57.809,,,,,-166.105,,,,,372.182,369.21,,,,-29.6
7933,-57.942,,,,,-62.774,-57.942,,,,,-166.205,,,,,372.234,369.256,,,,-29.617
7934,-58.074,,,,,-62.845,-58.074,,,,,-166.305,,,,,372.285,369.302,,,,-29.634
7935,-58.207,,,,,-62.915,-58.207,,,,,-166.405,,,,,372.337,369.348,,,,-29.651
7936,-58.339,,,,,-62.986,-58.339,,,,,-166.505,,,,,372.389,369.394,,,,-29.668
7937,-58.472,,,,,-63.056,-58.472,,,,,-166.605,,,,,372.441,369.44,,,,-29.685
7938,-58.605,,,,,-63.126,-58.605,,,,,-166.705,,,,,372.493,369.486,,,,-29.703
7939,-58.737,,,,,-63.197,-58.737,,,,,-166.805,,,,,372.545,369.532,,,,-29.72
7940,-58.87,,,,,-63.267,-58.87,,,,,-166.905,,,,,372.596,369.578,,,,-29.737
7941,-59.003,,,,,-63.329,-59.003,,,,,-167.005,,,,,372.648,369.624,,,,-29.754
7942,-59.135,,,,,-63.391,-59.135,,,,,-167.105,,,,,372.7,369.67,,,,-29.771
7943,-59.268,,,,,-63.452,-59.268,,,,,-167.205,,,,,372.752,369.716,,,,-29.788
7944,-59.401,,,,,-63.514,-59.401,,,,,-167.305,,,,,372.804,369.762,,,,-29.805
7945,-59.533,,,,,-63.575,-59.533,,,,,-167.405,,,,,372.855,369.808,,,,-29.822
7946,-59.666,,,,,-63.637,-59.666,,,,,-167.505,,,,,372.907,369.857,,,,-29.839
7947,-59.798,,,,,-63.699,-59.798,,,,,-167.605,,,,,372.959,369.906,,,,-29.856
7948,-59.931,,,,,-63.76,-59.931,,,,,-167.705,,,,,373.011,369.955,,,,-29.873
7949,-60.064,,,,,-63.822,-60.064,,,,,-167.805,,,,,373.063,370.004,,,,-29.89
7950,-60.196,,,,,-63.883,-60.196,,,,,-167.905,,,,,373.115,370.053,,,,-29.907
7951,-60.329,,,,,-63.945,-60.329,,,,,-168.005,,,,,373.166,370.102,,,,-29.924
7952,-60.462,,,,,-63.945,-60.462,,,,,-168.105,,,,,373.218,370.151,,,,-29.942
7953,-60.594,,,,,-63.945,-60.594,,,,,-168.205,,,,,373.27,370.2,,,,-29.959
7954,-60.727,,,,,-63.945,-60.727,,,,,-168.305,,,,,373.322,370.249,,,,-29.976
7955,-60.86,,,,,-63.945,-60.86,,,,,-168.405,,,,,373.374,370.297,,,,-29.993
7956,-60.992,,,,,-63.945,-60.992,,,,,-168.505,,,,,373.423,370.346,,,,-30.01
7957,-61.125,,,,,-63.945,-61.125,,,,,-168.605,,,,,373.472,370.395,,,,-30.027
7958,-61.257,,,,,-63.945,-61.257,,,,,-168.705,,,,,373.52,370.444,,,,-30.044
7959,-61.39,,,,,-63.945,-61.39,,,,,-168.805,,,,,373.569,370.493,,,,-30.061
7960,-61.523,,,,,-63.945,-61.523,,,,,-168.905,,,,,373.618,370.542,,,,-30.078
7961,-61.655,,,,,-63.945,-61.655,,,,,-169.005,,,,,373.667,370.591,,,,-30.095
7962,-61.788,,,,,-63.945,-61.788,,,,,-169.105,,,,,373.716,370.64,,,,-30.112
7963,-61.921,,,,,-63.945,-61.921,,,,,-169.205,,,,,373.765,370.689,,,,-30.129
7964,-62.053,,,,,-63.945,-62.053,,,,,-169.305,,,,,373.814,370.738,,,,-30.146
7965,-62.186,,,,,-63.945,-62.186,,,,,-169.405,,,,,373.863,370.787,,,,-30.155
7966,-62.318,,,,,-63.945,-62.318,,,,,-169.505,,,,,373.912,370.836,,,,-30.164
7967,-62.451,,,,,-63.945,-62.451,,,,,-169.605,,,,,373.961,370.884,,,,-30.172
7968,-62.584,,,,,-63.945,-62.584,,,,,-169.705,,,,,374.01,370.933,,,,-30.181
7969,-62.716,,,,,-63.945,-62.716,,,,,-169.805,,,,,374.059,370.982,,,,-30.189
7970,-62.849,,,,,-63.945,-62.849,,,,,-169.905,,,,,374.107,371.031,,,,-30.198
7971,-62.982,,,,,-63.945,-62.982,,,,,-170.005,,,,,374.156,371.08,,,,-30.206
7972,-63.104,,,,,-63.945,-63.104,,,,,-170.105,,,,,374.205,371.129,,,,-30.215
7973,-63.227,,,,,-63.945,-63.227,,,,,-170.205,,,,,374.254,371.178,,,,-30.223
7974,-63.349,,,,,-63.945,-63.349,,,,,-170.305,,,,,374.303,371.227,,,,-30.232
7975,-63.471,,,,,-63.945,-63.471,,,,,-170.405,,,,,374.352,371.276,,,,-30.24
7976,-63.594,,,,,-63.945,-63.594,,,,,-170.505,,,,,374.401,371.325,,,,-30.249
7977,-63.716,,,,,-63.945,-63.716,,,,,-170.605,,,,,374.45,371.374,,,,-30.257
7978,-63.839,,,,,-63.945,-63.839,,,,,-170.705,,,,,374.499,371.423,,,,-30.266
7979,-63.895,,,,,-63.945,-63.895,,,,,-170.805,,,,,374.548,371.472,,,,-30.275
7980,-63.906,,,,,-63.945,-63.906,,,,,-170.905,,,,,374.597,371.52,,,,-30.283
7981,-64.091,,,,,-63.945,-64.091,,,,,-171.005,,,,,374.646,371.572,,,,-30.292
7982,-64.277,,,,,-63.945,-64.277,,,,,-171.105,,,,,374.695,371.624,,,,-30.3
7983,-64.462,,,,,-63.945,-64.462,,,,,-171.205,,,,,374.743,371.676,,,,-30.309
7984,-64.604,,,,,-63.945,-64.604,,,,,-171.305,,,,,374.792,371.728,,,,-30.317
7985,-64.737,,,,,-63.945,-64.737,,,,,-171.405,,,,,374.841,371.78,,,,-30.326
7986,-64.83,,,,,-63.945,-64.83,,,,,-171.505,,,,,374.89,371.831,,,,-30.334
7987,-64.83,,,,,-63.945,-64.83,,,,,-171.605,,,,,374.939,371.883,,,,-30.343
7988,-64.83,,,,,-63.945,-64.83,,,,,-171.705,,,,,374.988,371.935,,,,-30.351
7989,-64.83,,,,,-63.945,-64.83,,,,,-171.805,,,,,375.037,371.987,,,,-30.368
7990,-64.83,,,,,-63.945,-64.83,,,,,-171.905,,,,,375.086,372.039,,,,-30.385
7991,-64.83,,,,,-63.945,-64.83,,,,,-172.005,,,,,375.135,372.09,,,,-30.403
7992,-64.83,,,,,-63.945,-64.83,,,,,-172.105,,,,,375.184,372.142,,,,-30.42
7993,-64.83,,,,,-63.945,-64.83,,,,,-172.205,,,,,375.233,372.194,,,,-30.437
7994,-64.83,,,,,-63.945,-64.83,,,,,-172.305,,,,,375.282,372.246,,,,-30.454
7995,-64.83,,,,,-63.945,-64.83,,,,,-172.405,,,,,375.33,372.298,,,,-30.471
7996,-64.83,,,,,-63.945,-64.83,,,,,-172.505,,,,,375.379,372.35,,,,-30.488
7997,-64.83,,,,,-63.945,-64.83,,,,,-172.605,,,,,375.428,372.401,,,,-30.505
7998,-64.83,,,,,-63.945,-64.83,,,,,-172.705,,,,,375.477,372.453,,,,-30.522
7999,-64.83,,,,,-63.945,-64.83,,,,,-172.805,,,,,375.526,372.505,,,,-30.539
8000,-64.83,,,,,-63.945,-64.83,,,,,-172.905,,,,,375.575,372.557,,,,-30.556
8001,-64.83,,,,,-63.945,-64.83,,,,,-173.005,,,,,375.624,372.609,,,,-30.573
8002,-64.83,,,,,-63.945,-64.83,,,,,-173.105,,,,,375.673,372.66,,,,-30.59
8003,-64.83,,,,,-63.945,-64.83,,,,,-173.205,,,,,375.722,372.712,,,,-30.607
8004,-64.83,,,,,-63.945,-64.83,,,,,-173.305,,,,,375.771,372.764,,,,-30.625
8005,-64.83,,,,,-63.945,-64.83,,,,,-173.405,,,,,375.82,372.816,,,,-30.642
8006,-64.83,,,,,-63.945,-64.83,,,,,-173.505,,,,,375.869,372.868,,,,-30.659
8007,-64.83,,,,,-63.945,-64.83,,,,,-173.605,,,,,375.918,372.92,,,,-30.676
8008,-64.83,,,,,-63.945,-64.83,,,,,-173.705,,,,,375.966,372.971,,,,-30.693
8009,-64.83,,,,,-63.945,-64.83,,,,,-173.805,,,,,376.015,373.023,,,,-30.71
8010,-64.83,,,,,-63.945,-64.83,,,,,-173.905,,,,,376.064,373.075,,,,-30.727
8011,-64.83,,,,,-63.989,-64.83,,,,,-174.005,,,,,376.113,373.127,,,,-30.744
8012,-64.83,,,,,-64.033,-64.83,,,,,-174.105,,,,,376.162,373.179,,,,-30.761
8013,-64.83,,,,,-64.077,-64.83,,,,,-174.205,,,,,376.211,373.23,,,,-30.778
8014,-64.83,,,,,-64.121,-64.83,,,,,-174.305,,,,,376.26,373.282,,,,-30.795
8015,-64.83,,,,,-64.165,-64.83,,,,,-174.405,,,,,376.309,373.334,,,,-30.812
8016,-64.83,,,,,-64.209,-64.83,,,,,-174.505,,,,,376.358,373.386,,,,-30.829
8017,-64.83,,,,,-64.253,-64.83,,,,,-174.605,,,,,376.407,373.435,,,,-30.846
8018,-64.83,,,,,-64.297,-64.83,,,,,-174.705,,,,,376.456,373.484,,,,-30.864
8019,-64.83,,,,,-64.341,-64.83,,,,,-174.805,,,,,376.505,373.533,,,,-30.881
8020,-64.83,,,,,-64.385,-64.83,,,,,-174.905,,,,,376.553,373.582,,,,-30.898
8021,-64.83,,,,,-64.429,-64.83,,,,,-175.005,,,,,376.602,373.631,,,,-30.915
8022,-64.83,,,,,-64.473,-64.83,,,,,,,,,,376.651,373.679,,,,-30.932
8023,-64.83,,,,,-64.517,-64.83,,,,,,,,,,376.7,373.728,,,,-30.949
8024,-64.83,,,,,-64.561,-64.83,,,,,,,,,,376.749,373.777,,,,-30.966
8025,-64.83,,,,,-64.605,-64.83,,,,,,,,,,376.798,373.826,,,,-30.983
8026,-65.076,,,,,-64.649,-65.076,,,,,,,,,,376.847,373.875,,,,-31
8027,-65.323,,,,,-64.693,-65.323,,,,,,,,,,376.896,373.924,,,,-31.017
8028,-65.569,,,,,-64.737,-65.569,,,,,,,,,,376.942,373.973,,,,-31.034
8029,-65.815,,,,,-64.781,-65.815,,,,,,,,,,376.988,374.022,,,,-31.051
8030,-65.828,,,,,-64.825,-65.828,,,,,,,,,,377.034,374.071,,,,-31.068
8031,-65.838,,,,,-64.869,-65.838,,,,,,,,,,377.08,374.12,,,,-31.085
8032,-65.838,,,,,-64.913,-65.838,,,,,,,,,,377.126,374.169,,,,-31.103
8033,-65.838,,,,,-64.957,-65.838,,,,,,,,,,377.172,374.218,,,,-31.12
8034,-65.838,,,,,-65.001,-65.838,,,,,,,,,,377.218,374.266,,,,-31.137
8035,-65.838,,,,,-65.045,-65.838,,,,,,,,,,377.264,374.315,,,,-31.154
8036,-65.838,,,,,-65.089,-65.838,,,,,,,,,,377.31,374.364,,,,-31.171
8037,-65.838,,,,,-65.133,-65.838,,,,,,,,,,377.356,374.413,,,,-31.363
8038,-65.838,,,,,-65.177,-65.838,,,,,,,,,,377.402,374.462,,,,-31.555
8039,-65.838,,,,,-65.221,-65.838,,,,,,,,,,377.449,374.511,,,,-31.747
8040,-65.838,,,,,-65.265,-65.838,,,,,,,,,,377.495,374.56,,,,-31.939
8041,-65.838,,,,,-65.309,-65.838,,,,,,,,,,377.541,374.609,,,,-32.131
8042,-65.849,,,,,-65.353,-65.849,,,,,,,,,,377.587,374.658,,,,-32.323
8043,-65.859,,,,,-65.397,-65.859,,,,,,,,,,377.633,374.707,,,,-32.515
8044,-65.869,,,,,-65.441,-65.869,,,,,,,,,,377.679,374.756,,,,-32.707
8045,-65.879,,,,,-65.485,-65.879,,,,,,,,,,377.725,374.805,,,,-32.899
8046,-65.889,,,,,-65.529,-65.889,,,,,,,,,,377.771,374.854,,,,-33.092
8047,-65.9,,,,,-65.573,-65.9,,,,,,,,,,377.817,374.902,,,,-33.284
8048,-65.91,,,,,-65.617,-65.91,,,,,,,,,,377.863,374.951,,,,-33.476
8049,-65.92,,,,,-65.661,-65.92,,,,,,,,,,377.909,375,,,,-33.668
8050,-65.93,,,,,-65.705,-65.93,,,,,,,,,,377.955,375.049,,,,-33.86
8051,-65.94,,,,,-65.749,-65.94,,,,,,,,,,378.001,375.098,,,,-34.052
8052,-65.951,,,,,-65.793,-65.951,,,,,,,,,,378.047,375.147,,,,-34.244
8053,-65.961,,,,,-65.837,-65.961,,,,,,,,,,378.093,375.196,,,,-34.436
8054,-65.971,,,,,-65.881,-65.971,,,,,,,,,,378.139,375.245,,,,-34.628
8055,-65.981,,,,,-65.925,-65.981,,,,,,,,,,378.185,375.294,,,,-34.82
8056,-65.991,,,,,-65.969,-65.991,,,,,,,,,,378.231,375.343,,,,-35.012
8057,-66.002,,,,,-66.233,-66.002,,,,,,,,,,378.277,375.392,,,,-35.204
8058,-66.006,,,,,-66.497,-66.006,,,,,,,,,,378.323,375.441,,,,-35.396
8059,-66.006,,,,,-66.761,-66.006,,,,,,,,,,378.37,375.489,,,,-35.588
8060,-66.006,,,,,-67.025,-66.006,,,,,,,,,,378.416,375.538,,,,-35.781
8061,-66.006,,,,,-67.29,-66.006,,,,,,,,,,378.462,375.587,,,,-35.973
8062,-66.006,,,,,-67.554,-66.006,,,,,,,,,,378.508,375.636,,,,-36.165
8063,-66.006,,,,,-67.818,-66.006,,,,,,,,,,378.554,375.685,,,,-36.357
8064,-66.006,,,,,-68.082,-66.006,,,,,,,,,,378.6,375.734,,,,-36.549
8065,-66.006,,,,,-68.326,-66.006,,,,,,,,,,378.646,375.783,,,,-36.741
8066,-66.006,,,,,-68.37,-66.006,,,,,,,,,,378.692,375.832,,,,-36.933
8067,-66.006,,,,,-68.634,-66.006,,,,,,,,,,378.738,375.881,,,,-37.125
8068,-66.006,,,,,-68.898,-66.006,,,,,,,,,,378.784,375.93,,,,-37.317
8069,-66.006,,,,,-69.162,-66.006,,,,,,,,,,378.83,375.979,,,,-37.509
8070,-66.006,,,,,-69.425,-66.006,,,,,,,,,,378.876,376.028,,,,-37.701
8071,-66.006,,,,,-69.689,-66.006,,,,,,,,,,378.922,376.077,,,,-37.893
8072,-66.251,,,,,-69.953,-66.251,,,,,,,,,,378.968,376.125,,,,-38.085
8073,-66.496,,,,,-70.216,-66.496,,,,,,,,,,379.014,376.174,,,,-38.277
8074,-66.741,,,,,-70.48,-66.741,,,,,,,,,,379.06,376.223,,,,-38.469
8075,-66.986,,,,,-70.744,-66.986,,,,,,,,,,379.106,376.272,,,,-38.662
8076,-67.231,,,,,-71.008,-67.231,,,,,,,,,,379.152,376.321,,,,-38.854
8077,-67.476,,,,,-71.271,-67.476,,,,,,,,,,379.198,376.37,,,,-39.046
8078,-67.721,,,,,-71.535,-67.721,,,,,,,,,,379.245,376.419,,,,-39.238
8079,-67.965,,,,,-71.799,-67.965,,,,,,,,,,379.291,376.468,,,,-39.43
8080,-68.21,,,,,-72.062,-68.21,,,,,,,,,,379.337,376.517,,,,-39.622
8081,-68.455,,,,,-72.326,-68.455,,,,,,,,,,379.383,376.566,,,,-39.814
8082,-68.7,,,,,-72.59,-68.7,,,,,,,,,,379.429,376.615,,,,-40.006
8083,-68.945,,,,,-72.854,-68.945,,,,,,,,,,379.475,376.664,,,,-40.198
8084,-69.19,,,,,-73.117,-69.19,,,,,,,,,,379.521,376.712,,,,-40.39
8085,-69.435,,,,,-73.381,-69.435,,,,,,,,,,379.567,376.761,,,,-40.582
8086,-69.679,,,,,-73.645,-69.679,,,,,,,,,,379.613,376.81,,,,-40.774
8087,-69.924,,,,,-73.908,-69.924,,,,,,,,,,379.659,376.859,,,,-40.966
8088,-70.169,,,,,-74.172,-70.169,,,,,,,,,,379.705,376.908,,,,-41.158
8089,-70.414,,,,,-74.436,-70.414,,,,,,,,,,379.751,376.954,,,,-41.351
8090,-70.659,,,,,-74.691,-70.659,,,,,,,,,,379.797,377,,,,-41.543
8091,-70.904,,,,,-74.946,-70.904,,,,,,,,,,379.843,377.046,,,,-41.735
8092,-71.138,,,,,-75.201,-71.138,,,,,,,,,,379.889,377.092,,,,-41.927
8093,-71.373,,,,,-75.456,-71.373,,,,,,,,,,379.935,377.138,,,,-42.119
8094,-71.608,,,,,-75.71,-71.608,,,,,,,,,,379.981,377.184,,,,-42.311
8095,-71.842,,,,,-75.965,-71.842,,,,,,,,,,380.027,377.23,,,,-42.503
8096,-72.077,,,,,-76.22,-72.077,,,,,,,,,,380.073,377.277,,,,-42.695
8097,-72.312,,,,,-76.475,-72.312,,,,,,,,,,380.119,377.323,,,,-42.887
8098,-72.546,,,,,-76.73,-72.546,,,,,,,,,,380.166,377.369,,,,-43.079
8099,-72.781,,,,,-76.985,-72.781,,,,,,,,,,380.214,377.415,,,,-43.271
8100,-73.016,,,,,-77.24,-73.016,,,,,,,,,,380.263,377.461,,,,-43.463
8101,-73.25,,,,,-77.495,-73.25,,,,,,,,,,380.312,377.507,,,,-43.655
8102,-73.47,,,,,-77.759,-73.47,,,,,,,,,,380.361,377.553,,,,-43.847
8103,-73.654,,,,,-78.022,-73.654,,,,,,,,,,380.41,377.599,,,,-44.04
8104,-73.837,,,,,-78.286,-73.837,,,,,,,,,,380.459,377.645,,,,-44.232
8105,-74.021,,,,,-78.55,-74.021,,,,,,,,,,380.508,377.691,,,,-44.424
8106,-74.204,,,,,-78.749,-74.204,,,,,,,,,,380.557,377.737,,,,-44.616
8107,-74.388,,,,,-78.934,-74.388,,,,,,,,,,380.606,377.783,,,,-44.808
8108,-74.572,,,,,-79.119,-74.572,,,,,,,,,,380.655,377.829,,,,-44.996
8109,-74.755,,,,,-79.304,-74.755,,,,,,,,,,380.704,377.875,,,,-45.183
8110,-74.939,,,,,-79.488,-74.939,,,,,,,,,,380.753,377.921,,,,-45.371
8111,-75.123,,,,,-79.673,-75.123,,,,,,,,,,380.801,377.967,,,,-45.559
8112,-75.296,,,,,-79.858,-75.296,,,,,,,,,,380.85,378.013,,,,-45.747
8113,-75.47,,,,,-80.043,-75.47,,,,,,,,,,380.899,378.059,,,,-45.935
8114,-75.643,,,,,-80.228,-75.643,,,,,,,,,,380.948,378.105,,,,-46.122
8115,-75.817,,,,,-80.421,-75.817,,,,,,,,,,380.997,378.152,,,,-46.31
8116,-75.99,,,,,-80.615,-75.99,,,,,,,,,,381.046,378.198,,,,-46.498
8117,-76.163,,,,,-80.809,-76.163,,,,,,,,,,381.095,378.244,,,,-46.686
8118,-76.337,,,,,-81.002,-76.337,,,,,,,,,,381.144,378.29,,,,-46.874
8119,-76.51,,,,,-81.196,-76.51,,,,,,,,,,381.193,378.336,,,,-47.061
8120,-76.684,,,,,-81.39,-76.684,,,,,,,,,,381.242,378.382,,,,-47.249
8121,-76.857,,,,,-81.583,-76.857,,,,,,,,,,381.291,378.428,,,,-47.437
8122,-77.041,,,,,-81.777,-77.041,,,,,,,,,,381.34,378.474,,,,-47.625
8123,-77.224,,,,,-81.97,-77.224,,,,,,,,,,381.389,378.52,,,,-47.813
