t,regular,regular_dc_fast,regular_dc_slow,flag,pole,newspaper,door,football,dancing,snorkel,snorkel_flag,zomboni,dolphin,dolphin_flag,jack,balloon,digger,digger_flag,pogo,ladder,catapult,gargantuar
12930,,,,,,,,,,,,,,,,,668.424,666.146,,,,
12931,,,,,,,,,,,,,,,,,668.47,666.174,,,,
12932,,,,,,,,,,,,,,,,,668.516,666.203,,,,
12933,,,,,,,,,,,,,,,,,668.562,666.232,,,,
12934,,,,,,,,,,,,,,,,,668.611,666.261,,,,
12935,,,,,,,,,,,,,,,,,668.66,666.29,,,,
12936,,,,,,,,,,,,,,,,,668.709,666.319,,,,
12937,,,,,,,,,,,,,,,,,668.758,666.347,,,,
12938,,,,,,,,,,,,,,,,,668.807,666.376,,,,
12939,,,,,,,,,,,,,,,,,668.856,666.405,,,,
12940,,,,,,,,,,,,,,,,,668.904,666.434,,,,
12941,,,,,,,,,,,,,,,,,668.953,666.463,,,,
12942,,,,,,,,,,,,,,,,,669.002,666.491,,,,
12943,,,,,,,,,,,,,,,,,669.051,666.52,,,,
12944,,,,,,,,,,,,,,,,,669.1,666.549,,,,
12945,,,,,,,,,,,,,,,,,669.149,666.578,,,,
12946,,,,,,,,,,,,,,,,,669.198,666.607,,,,
12947,,,,,,,,,,,,,,,,,669.247,666.635,,,,
12948,,,,,,,,,,,,,,,,,669.296,666.664,,,,
12949,,,,,,,,,,,,,,,,,669.345,666.693,,,,
12950,,,,,,,,,,,,,,,,,669.394,666.722,,,,
12951,,,,,,,,,,,,,,,,,669.443,666.751,,,,
12952,,,,,,,,,,,,,,,,,669.492,666.779,,,,
12953,,,,,,,,,,,,,,,,,669.541,666.808,,,,
12954,,,,,,,,,,,,,,,,,669.59,666.837,,,,
12955,,,,,,,,,,,,,,,,,669.639,666.866,,,,
12956,,,,,,,,,,,,,,,,,669.688,666.895,,,,
12957,,,,,,,,,,,,,,,,,669.737,666.941,,,,
12958,,,,,,,,,,,,,,,,,669.786,666.987,,,,
12959,,,,,,,,,,,,,,,,,669.835,667.033,,,,
12960,,,,,,,,,,,,,,,,,669.883,667.079,,,,
12961,,,,,,,,,,,,,,,,,669.932,667.125,,,,
12962,,,,,,,,,,,,,,,,,669.981,667.171,,,,
12963,,,,,,,,,,,,,,,,,670.03,667.217,,,,
12964,,,,,,,,,,,,,,,,,670.079,667.263,,,,
12965,,,,,,,,,,,,,,,,,670.128,667.309,,,,
12966,,,,,,,,,,,,,,,,,670.177,667.356,,,,
12967,,,,,,,,,,,,,,,,,670.226,667.402,,,,
12968,,,,,,,,,,,,,,,,,670.275,667.448,,,,
12969,,,,,,,,,,,,,,,,,670.327,667.494,,,,
12970,,,,,,,,,,,,,,,,,670.379,667.54,,,,
12971,,,,,,,,,,,,,,,,,670.431,667.586,,,,
12972,,,,,,,,,,,,,,,,,670.482,667.632,,,,
12973,,,,,,,,,,,,,,,,,670.534,667.678,,,,
12974,,,,,,,,,,,,,,,,,670.586,667.724,,,,
12975,,,,,,,,,,,,,,,,,670.638,667.77,,,,
12976,,,,,,,,,,,,,,,,,670.69,667.816,,,,
12977,,,,,,,,,,,,,,,,,670.741,667.862,,,,
12978,,,,,,,,,,,,,,,,,670.793,667.909,,,,
12979,,,,,,,,,,,,,,,,,670.845,667.955,,,,
12980,,,,,,,,,,,,,,,,,670.897,668.001,,,,
12981,,,,,,,,,,,,,,,,,670.949,668.047,,,,
12982,,,,,,,,,,,,,,,,,671.001,668.093,,,,
12983,,,,,,,,,,,,,,,,,671.052,668.139,,,,
12984,,,,,,,,,,,,,,,,,671.104,668.185,,,,
12985,,,,,,,,,,,,,,,,,671.156,668.231,,,,
12986,,,,,,,,,,,,,,,,,671.208,668.277,,,,
12987,,,,,,,,,,,,,,,,,671.26,668.323,,,,
12988,,,,,,,,,,,,,,,,,671.311,668.369,,,,
12989,,,,,,,,,,,,,,,,,671.363,668.415,,,,
12990,,,,,,,,,,,,,,,,,671.415,668.461,,,,
12991,,,,,,,,,,,,,,,,,671.467,668.508,,,,
12992,,,,,,,,,,,,,,,,,671.519,668.554,,,,
12993,,,,,,,,,,,,,,,,,671.571,668.603,,,,
12994,,,,,,,,,,,,,,,,,671.622,668.652,,,,
12995,,,,,,,,,,,,,,,,,671.674,668.701,,,,
12996,,,,,,,,,,,,,,,,,671.726,668.749,,,,
12997,,,,,,,,,,,,,,,,,671.778,668.798,,,,
12998,,,,,,,,,,,,,,,,,671.83,668.847,,,,
12999,,,,,,,,,,,,,,,,,671.881,668.896,,,,
13000,,,,,,,,,,,,,,,,,671.933,668.945,,,,
13001,,,,,,,,,,,,,,,,,671.985,668.994,,,,
13002,,,,,,,,,,,,,,,,,672.037,669.043,,,,
13003,,,,,,,,,,,,,,,,,672.089,669.092,,,,
13004,,,,,,,,,,,,,,,,,672.141,669.141,,,,
13005,,,,,,,,,,,,,,,,,672.19,669.19,,,,
13006,,,,,,,,,,,,,,,,,672.238,669.239,,,,
13007,,,,,,,,,,,,,,,,,672.287,669.288,,,,
13008,,,,,,,,,,,,,,,,,672.336,669.337,,,,
13009,,,,,,,,,,,,,,,,,672.385,669.386,,,,
13010,,,,,,,,,,,,,,,,,672.434,669.435,,,,
13011,,,,,,,,,,,,,,,,,672.483,669.484,,,,
13012,,,,,,,,,,,,,,,,,672.532,669.533,,,,
13013,,,,,,,,,,,,,,,,,672.581,669.582,,,,
13014,,,,,,,,,,,,,,,,,672.63,669.631,,,,
13015,,,,,,,,,,,,,,,,,672.679,669.68,,,,
13016,,,,,,,,,,,,,,,,,672.728,669.728,,,,
13017,,,,,,,,,,,,,,,,,672.777,669.777,,,,
13018,,,,,,,,,,,,,,,,,672.826,669.826,,,,
13019,,,,,,,,,,,,,,,,,672.875,669.875,,,,
13020,,,,,,,,,,,,,,,,,672.924,669.924,,,,
13021,,,,,,,,,,,,,,,,,672.973,669.973,,,,
13022,,,,,,,,,,,,,,,,,673.022,670.022,,,,
13023,,,,,,,,,,,,,,,,,673.071,670.071,,,,
13024,,,,,,,,,,,,,,,,,673.12,670.12,,,,
13025,,,,,,,,,,,,,,,,,673.169,670.169,,,,
13026,,,,,,,,,,,,,,,,,673.217,670.218,,,,
13027,,,,,,,,,,,,,,,,,673.266,670.267,,,,
13028,,,,,,,,,,,,,,,,,673.315,670.319,,,,
13029,,,,,,,,,,,,,,,,,673.364,670.371,,,,
13030,,,,,,,,,,,,,,,,,673.413,670.422,,,,
13031,,,,,,,,,,,,,,,,,673.462,670.474,,,,
13032,,,,,,,,,,,,,,,,,673.511,670.526,,,,
13033,,,,,,,,,,,,,,,,,673.56,670.578,,,,
13034,,,,,,,,,,,,,,,,,673.609,670.63,,,,
13035,,,,,,,,,,,,,,,,,673.658,670.681,,,,
13036,,,,,,,,,,,,,,,,,673.707,670.733,,,,
13037,,,,,,,,,,,,,,,,,673.756,670.785,,,,
13038,,,,,,,,,,,,,,,,,673.805,670.837,,,,
13039,,,,,,,,,,,,,,,,,673.854,670.889,,,,
13040,,,,,,,,,,,,,,,,,673.903,670.941,,,,
13041,,,,,,,,,,,,,,,,,673.952,670.992,,,,
13042,,,,,,,,,,,,,,,,,674.001,671.044,,,,
13043,,,,,,,,,,,,,,,,,674.05,671.096,,,,
13044,,,,,,,,,,,,,,,,,674.099,671.148,,,,
13045,,,,,,,,,,,,,,,,,674.148,671.2,,,,
13046,,,,,,,,,,,,,,,,,674.196,671.251,,,,
13047,,,,,,,,,,,,,,,,,674.245,671.303,,,,
13048,,,,,,,,,,,,,,,,,674.294,671.355,,,,
13049,,,,,,,,,,,,,,,,,674.343,671.407,,,,
13050,,,,,,,,,,,,,,,,,674.392,671.459,,,,
13051,,,,,,,,,,,,,,,,,674.441,671.511,,,,
13052,,,,,,,,,,,,,,,,,674.49,671.562,,,,
13053,,,,,,,,,,,,,,,,,674.539,671.614,,,,
13054,,,,,,,,,,,,,,,,,674.588,671.666,,,,
13055,,,,,,,,,,,,,,,,,674.637,671.718,,,,
13056,,,,,,,,,,,,,,,,,674.686,671.77,,,,
13057,,,,,,,,,,,,,,,,,674.735,671.821,,,,
13058,,,,,,,,,,,,,,,,,674.784,671.873,,,,
13059,,,,,,,,,,,,,,,,,674.833,671.925,,,,
13060,,,,,,,,,,,,,,,,,674.882,671.977,,,,
13061,,,,,,,,,,,,,,,,,674.931,672.029,,,,
13062,,,,,,,,,,,,,,,,,674.98,672.081,,,,
13063,,,,,,,,,,,,,,,,,675.029,672.132,,,,
13064,,,,,,,,,,,,,,,,,675.078,672.181,,,,
13065,,,,,,,,,,,,,,,,,675.127,672.23,,,,
13066,,,,,,,,,,,,,,,,,675.175,672.279,,,,
13067,,,,,,,,,,,,,,,,,675.224,672.328,,,,
13068,,,,,,,,,,,,,,,,,675.273,672.377,,,,
13069,,,,,,,,,,,,,,,,,675.322,672.426,,,,
13070,,,,,,,,,,,,,,,,,675.371,672.475,,,,
13071,,,,,,,,,,,,,,,,,675.42,672.524,,,,
13072,,,,,,,,,,,,,,,,,675.469,672.573,,,,
13073,,,,,,,,,,,,,,,,,675.518,672.622,,,,
13074,,,,,,,,,,,,,,,,,675.567,672.671,,,,
13075,,,,,,,,,,,,,,,,,675.616,672.72,,,,
13076,,,,,,,,,,,,,,,,,675.662,672.769,,,,
13077,,,,,,,,,,,,,,,,,675.708,672.818,,,,
13078,,,,,,,,,,,,,,,,,675.754,672.867,,,,
13079,,,,,,,,,,,,,,,,,675.8,672.916,,,,
13080,,,,,,,,,,,,,,,,,675.846,672.965,,,,
13081,,,,,,,,,,,,,,,,,675.893,673.013,,,,
13082,,,,,,,,,,,,,,,,,675.939,673.062,,,,
13083,,,,,,,,,,,,,,,,,675.985,673.111,,,,
13084,,,,,,,,,,,,,,,,,676.031,673.16,,,,
13085,,,,,,,,,,,,,,,,,676.077,673.209,,,,
13086,,,,,,,,,,,,,,,,,676.123,673.258,,,,
13087,,,,,,,,,,,,,,,,,676.169,673.307,,,,
13088,,,,,,,,,,,,,,,,,676.215,673.356,,,,
13089,,,,,,,,,,,,,,,,,676.261,673.405,,,,
13090,,,,,,,,,,,,,,,,,676.307,673.454,,,,
13091,,,,,,,,,,,,,,,,,676.353,673.503,,,,
13092,,,,,,,,,,,,,,,,,676.399,673.552,,,,
13093,,,,,,,,,,,,,,,,,676.445,673.601,,,,
13094,,,,,,,,,,,,,,,,,676.492,673.65,,,,
13095,,,,,,,,,,,,,,,,,676.538,673.699,,,,
13096,,,,,,,,,,,,,,,,,676.584,673.748,,,,
13097,,,,,,,,,,,,,,,,,676.63,673.797,,,,
13098,,,,,,,,,,,,,,,,,676.676,673.846,,,,
13099,,,,,,,,,,,,,,,,,676.722,673.895,,,,
13100,,,,,,,,,,,,,,,,,676.768,673.944,,,,
13101,,,,,,,,,,,,,,,,,676.814,673.992,,,,
13102,,,,,,,,,,,,,,,,,676.86,674.041,,,,
13103,,,,,,,,,,,,,,,,,676.906,674.09,,,,
13104,,,,,,,,,,,,,,,,,676.952,674.139,,,,
13105,,,,,,,,,,,,,,,,,676.998,674.188,,,,
13106,,,,,,,,,,,,,,,,,677.045,674.237,,,,
13107,,,,,,,,,,,,,,,,,677.091,674.286,,,,
13108,,,,,,,,,,,,,,,,,677.137,674.335,,,,
13109,,,,,,,,,,,,,,,,,677.183,674.384,,,,
13110,,,,,,,,,,,,,,,,,677.229,674.433,,,,
13111,,,,,,,,,,,,,,,,,677.275,674.482,,,,
13112,,,,,,,,,,,,,,,,,677.321,674.531,,,,
13113,,,,,,,,,,,,,,,,,677.367,674.58,,,,
13114,,,,,,,,,,,,,,,,,677.413,674.629,,,,
13115,,,,,,,,,,,,,,,,,677.459,674.678,,,,
13116,,,,,,,,,,,,,,,,,677.505,674.727,,,,
13117,,,,,,,,,,,,,,,,,677.551,674.776,,,,
13118,,,,,,,,,,,,,,,,,677.598,674.825,,,,
13119,,,,,,,,,,,,,,,,,677.644,674.874,,,,
13120,,,,,,,,,,,,,,,,,677.69,674.923,,,,
13121,,,,,,,,,,,,,,,,,677.736,674.971,,,,
13122,,,,,,,,,,,,,,,,,677.782,675.02,,,,
13123,,,,,,,,,,,,,,,,,677.828,675.069,,,,
13124,,,,,,,,,,,,,,,,,677.874,675.118,,,,
13125,,,,,,,,,,,,,,,,,677.92,675.167,,,,
13126,,,,,,,,,,,,,,,,,677.966,675.216,,,,
13127,,,,,,,,,,,,,,,,,678.012,675.265,,,,
13128,,,,,,,,,,,,,,,,,678.058,675.314,,,,
13129,,,,,,,,,,,,,,,,,678.104,675.363,,,,
13130,,,,,,,,,,,,,,,,,678.151,675.412,,,,
13131,,,,,,,,,,,,,,,,,678.197,675.461,,,,
13132,,,,,,,,,,,,,,,,,678.243,675.51,,,,
13133,,,,,,,,,,,,,,,,,678.289,675.559,,,,
13134,,,,,,,,,,,,,,,,,678.335,675.608,,,,
13135,,,,,,,,,,,,,,,,,678.381,675.654,,,,
13136,,,,,,,,,,,,,,,,,678.427,675.7,,,,
13137,,,,,,,,,,,,,,,,,678.473,675.746,,,,
13138,,,,,,,,,,,,,,,,,678.519,675.792,,,,
13139,,,,,,,,,,,,,,,,,678.565,675.838,,,,
13140,,,,,,,,,,,,,,,,,678.611,675.884,,,,
13141,,,,,,,,,,,,,,,,,678.657,675.93,,,,
13142,,,,,,,,,,,,,,,,,678.703,675.977,,,,
13143,,,,,,,,,,,,,,,,,678.75,676.023,,,,
13144,,,,,,,,,,,,,,,,,678.796,676.069,,,,
13145,,,,,,,,,,,,,,,,,678.842,676.115,,,,
13146,,,,,,,,,,,,,,,,,678.888,676.161,,,,
13147,,,,,,,,,,,,,,,,,678.934,676.207,,,,
13148,,,,,,,,,,,,,,,,,678.983,676.253,,,,
13149,,,,,,,,,,,,,,,,,679.032,676.299,,,,
13150,,,,,,,,,,,,,,,,,679.081,676.345,,,,
13151,,,,,,,,,,,,,,,,,679.13,676.391,,,,
13152,,,,,,,,,,,,,,,,,679.179,676.437,,,,
13153,,,,,,,,,,,,,,,,,679.228,676.483,,,,
13154,,,,,,,,,,,,,,,,,679.277,676.529,,,,
13155,,,,,,,,,,,,,,,,,679.326,676.576,,,,
13156,,,,,,,,,,,,,,,,,679.374,676.622,,,,
13157,,,,,,,,,,,,,,,,,679.423,676.668,,,,
13158,,,,,,,,,,,,,,,,,679.472,676.714,,,,
13159,,,,,,,,,,,,,,,,,679.521,676.76,,,,
13160,,,,,,,,,,,,,,,,,679.57,676.806,,,,
13161,,,,,,,,,,,,,,,,,679.619,676.852,,,,
13162,,,,,,,,,,,,,,,,,679.668,676.898,,,,
13163,,,,,,,,,,,,,,,,,679.717,676.944,,,,
13164,,,,,,,,,,,,,,,,,679.766,676.99,,,,
13165,,,,,,,,,,,,,,,,,679.815,677.036,,,,
13166,,,,,,,,,,,,,,,,,679.864,677.082,,,,
13167,,,,,,,,,,,,,,,,,679.913,677.129,,,,
13168,,,,,,,,,,,,,,,,,679.962,677.175,,,,
13169,,,,,,,,,,,,,,,,,680.011,677.221,,,,
13170,,,,,,,,,,,,,,,,,680.06,677.267,,,,
13171,,,,,,,,,,,,,,,,,680.109,677.313,,,,
13172,,,,,,,,,,,,,,,,,680.158,677.359,,,,
13173,,,,,,,,,,,,,,,,,680.207,677.405,,,,
13174,,,,,,,,,,,,,,,,,680.256,677.451,,,,
13175,,,,,,,,,,,,,,,,,680.305,677.497,,,,
13176,,,,,,,,,,,,,,,,,680.353,677.543,,,,
13177,,,,,,,,,,,,,,,,,680.402,677.589,,,,
13178,,,,,,,,,,,,,,,,,680.451,677.635,,,,
13179,,,,,,,,,,,,,,,,,680.5,677.682,,,,
13180,,,,,,,,,,,,,,,,,680.549,677.728,,,,
13181,,,,,,,,,,,,,,,,,680.598,677.774,,,,
13182,,,,,,,,,,,,,,,,,680.647,677.82,,,,
13183,,,,,,,,,,,,,,,,,680.696,677.866,,,,
13184,,,,,,,,,,,,,,,,,680.745,677.912,,,,
13185,,,,,,,,,,,,,,,,,680.794,677.958,,,,
13186,,,,,,,,,,,,,,,,,680.843,678.004,,,,
13187,,,,,,,,,,,,,,,,,680.892,678.05,,,,
13188,,,,,,,,,,,,,,,,,680.941,678.096,,,,
13189,,,,,,,,,,,,,,,,,680.99,678.142,,,,
13190,,,,,,,,,,,,,,,,,681.039,678.188,,,,
13191,,,,,,,,,,,,,,,,,681.088,678.234,,,,
13192,,,,,,,,,,,,,,,,,681.137,678.281,,,,
13193,,,,,,,,,,,,,,,,,681.186,678.327,,,,
13194,,,,,,,,,,,,,,,,,681.235,678.373,,,,
13195,,,,,,,,,,,,,,,,,681.284,678.419,,,,
13196,,,,,,,,,,,,,,,,,681.332,678.465,,,,
13197,,,,,,,,,,,,,,,,,681.381,678.511,,,,
13198,,,,,,,,,,,,,,,,,681.43,678.557,,,,
13199,,,,,,,,,,,,,,,,,681.479,678.603,,,,
13200,,,,,,,,,,,,,,,,,681.528,678.649,,,,
13201,,,,,,,,,,,,,,,,,681.577,678.695,,,,
13202,,,,,,,,,,,,,,,,,681.626,678.741,,,,
13203,,,,,,,,,,,,,,,,,681.675,678.787,,,,
13204,,,,,,,,,,,,,,,,,681.724,678.834,,,,
13205,,,,,,,,,,,,,,,,,681.773,678.88,,,,
13206,,,,,,,,,,,,,,,,,681.822,678.926,,,,
13207,,,,,,,,,,,,,,,,,681.871,678.975,,,,
13208,,,,,,,,,,,,,,,,,681.92,679.024,,,,
13209,,,,,,,,,,,,,,,,,681.969,679.073,,,,
13210,,,,,,,,,,,,,,,,,682.018,679.122,,,,
13211,,,,,,,,,,,,,,,,,682.067,679.17,,,,
13212,,,,,,,,,,,,,,,,,682.116,679.219,,,,
13213,,,,,,,,,,,,,,,,,682.165,679.268,,,,
13214,,,,,,,,,,,,,,,,,682.214,679.317,,,,
13215,,,,,,,,,,,,,,,,,682.263,679.366,,,,
13216,,,,,,,,,,,,,,,,,682.311,679.415,,,,
13217,,,,,,,,,,,,,,,,,682.36,679.464,,,,
13218,,,,,,,,,,,,,,,,,682.409,679.513,,,,
13219,,,,,,,,,,,,,,,,,682.458,679.562,,,,
13220,,,,,,,,,,,,,,,,,682.507,679.611,,,,
13221,,,,,,,,,,,,,,,,,682.556,679.66,,,,
13222,,,,,,,,,,,,,,,,,682.605,679.709,,,,
13223,,,,,,,,,,,,,,,,,682.654,679.758,,,,
13224,,,,,,,,,,,,,,,,,682.703,679.807,,,,
13225,,,,,,,,,,,,,,,,,682.752,679.856,,,,
13226,,,,,,,,,,,,,,,,,682.801,679.905,,,,
13227,,,,,,,,,,,,,,,,,682.85,679.954,,,,
13228,,,,,,,,,,,,,,,,,682.899,680.003,,,,
13229,,,,,,,,,,,,,,,,,682.948,680.052,,,,
13230,,,,,,,,,,,,,,,,,682.997,680.101,,,,
13231,,,,,,,,,,,,,,,,,683.046,680.149,,,,
13232,,,,,,,,,,,,,,,,,683.095,680.198,,,,
13233,,,,,,,,,,,,,,,,,683.144,680.247,,,,
13234,,,,,,,,,,,,,,,,,683.193,680.296,,,,
13235,,,,,,,,,,,,,,,,,683.242,680.345,,,,
13236,,,,,,,,,,,,,,,,,683.29,680.394,,,,
13237,,,,,,,,,,,,,,,,,683.339,680.443,,,,
13238,,,,,,,,,,,,,,,,,683.388,680.492,,,,
13239,,,,,,,,,,,,,,,,,683.437,680.541,,,,
13240,,,,,,,,,,,,,,,,,683.486,680.59,,,,
13241,,,,,,,,,,,,,,,,,683.535,680.639,,,,
13242,,,,,,,,,,,,,,,,,683.584,680.688,,,,
13243,,,,,,,,,,,,,,,,,683.633,680.737,,,,
13244,,,,,,,,,,,,,,,,,683.682,680.786,,,,
13245,,,,,,,,,,,,,,,,,683.731,680.835,,,,
13246,,,,,,,,,,,,,,,,,683.78,680.884,,,,
13247,,,,,,,,,,,,,,,,,683.829,680.933,,,,
13248,,,,,,,,,,,,,,,,,683.878,680.982,,,,
13249,,,,,,,,,,,,,,,,,683.927,681.031,,,,
13250,,,,,,,,,,,,,,,,,683.976,681.08,,,,
13251,,,,,,,,,,,,,,,,,684.025,681.128,,,,
13252,,,,,,,,,,,,,,,,,684.074,681.177,,,,
13253,,,,,,,,,,,,,,,,,684.123,681.226,,,,
13254,,,,,,,,,,,,,,,,,684.172,681.275,,,,
13255,,,,,,,,,,,,,,,,,684.223,681.324,,,,
13256,,,,,,,,,,,,,,,,,684.275,681.373,,,,
13257,,,,,,,,,,,,,,,,,684.327,681.422,,,,
13258,,,,,,,,,,,,,,,,,684.379,681.471,,,,
13259,,,,,,,,,,,,,,,,,684.431,681.52,,,,
13260,,,,,,,,,,,,,,,,,684.482,681.569,,,,
13261,,,,,,,,,,,,,,,,,684.534,681.618,,,,
13262,,,,,,,,,,,,,,,,,684.586,681.667,,,,
13263,,,,,,,,,,,,,,,,,684.638,681.716,,,,
13264,,,,,,,,,,,,,,,,,684.69,681.765,,,,
13265,,,,,,,,,,,,,,,,,684.742,681.814,,,,
13266,,,,,,,,,,,,,,,,,684.793,681.863,,,,
13267,,,,,,,,,,,,,,,,,684.845,681.912,,,,
13268,,,,,,,,,,,,,,,,,684.897,681.961,,,,
13269,,,,,,,,,,,,,,,,,684.949,682.01,,,,
13270,,,,,,,,,,,,,,,,,685.001,682.059,,,,
13271,,,,,,,,,,,,,,,,,685.052,682.107,,,,
13272,,,,,,,,,,,,,,,,,685.104,682.156,,,,
13273,,,,,,,,,,,,,,,,,685.156,682.205,,,,
13274,,,,,,,,,,,,,,,,,685.208,682.254,,,,
13275,,,,,,,,,,,,,,,,,685.26,682.303,,,,
13276,,,,,,,,,,,,,,,,,685.312,682.352,,,,
13277,,,,,,,,,,,,,,,,,685.363,682.401,,,,
13278,,,,,,,,,,,,,,,,,685.415,682.45,,,,
13279,,,,,,,,,,,,,,,,,685.467,682.499,,,,
13280,,,,,,,,,,,,,,,,,685.519,682.548,,,,
13281,,,,,,,,,,,,,,,,,685.571,682.597,,,,
13282,,,,,,,,,,,,,,,,,685.622,682.646,,,,
13283,,,,,,,,,,,,,,,,,685.674,682.695,,,,
13284,,,,,,,,,,,,,,,,,685.726,682.744,,,,
13285,,,,,,,,,,,,,,,,,685.778,682.793,,,,
13286,,,,,,,,,,,,,,,,,685.83,682.842,,,,
13287,,,,,,,,,,,,,,,,,685.882,682.891,,,,
13288,,,,,,,,,,,,,,,,,685.933,682.94,,,,
13289,,,,,,,,,,,,,,,,,685.985,682.989,,,,
13290,,,,,,,,,,,,,,,,,686.037,683.038,,,,
13291,,,,,,,,,,,,,,,,,686.086,683.086,,,,
13292,,,,,,,,,,,,,,,,,686.135,683.135,,,,
13293,,,,,,,,,,,,,,,,,686.184,683.184,,,,
13294,,,,,,,,,,,,,,,,,686.233,683.233,,,,
13295,,,,,,,,,,,,,,,,,686.282,683.282,,,,
13296,,,,,,,,,,,,,,,,,686.331,683.331,,,,
13297,,,,,,,,,,,,,,,,,686.38,683.38,,,,
13298,,,,,,,,,,,,,,,,,686.429,683.429,,,,
13299,,,,,,,,,,,,,,,,,686.478,683.478,,,,
13300,,,,,,,,,,,,,,,,,686.527,683.527,,,,
13301,,,,,,,,,,,,,,,,,686.576,683.576,,,,
13302,,,,,,,,,,,,,,,,,686.624,683.625,,,,
13303,,,,,,,,,,,,,,,,,686.673,683.674,,,,
13304,,,,,,,,,,,,,,,,,686.722,683.723,,,,
13305,,,,,,,,,,,,,,,,,686.771,683.772,,,,
13306,,,,,,,,,,,,,,,,,686.82,683.821,,,,
13307,,,,,,,,,,,,,,,,,686.869,683.87,,,,
13308,,,,,,,,,,,,,,,,,686.918,683.919,,,,
13309,,,,,,,,,,,,,,,,,686.967,683.968,,,,
13310,,,,,,,,,,,,,,,,,687.016,684.017,,,,
13311,,,,,,,,,,,,,,,,,687.065,684.065,,,,
13312,,,,,,,,,,,,,,,,,687.114,684.114,,,,
13313,,,,,,,,,,,,,,,,,687.163,684.163,,,,
13314,,,,,,,,,,,,,,,,,687.212,684.215,,,,
13315,,,,,,,,,,,,,,,,,687.261,684.267,,,,
13316,,,,,,,,,,,,,,,,,687.31,684.319,,,,
13317,,,,,,,,,,,,,,,,,687.359,684.371,,,,
13318,,,,,,,,,,,,,,,,,687.408,684.422,,,,
13319,,,,,,,,,,,,,,,,,687.457,684.474,,,,
13320,,,,,,,,,,,,,,,,,687.506,684.526,,,,
13321,,,,,,,,,,,,,,,,,687.555,684.578,,,,
13322,,,,,,,,,,,,,,,,,687.603,684.63,,,,
13323,,,,,,,,,,,,,,,,,687.652,684.682,,,,
13324,,,,,,,,,,,,,,,,,687.701,684.733,,,,
13325,,,,,,,,,,,,,,,,,687.75,684.785,,,,
13326,,,,,,,,,,,,,,,,,687.834,684.837,,,,
13327,,,,,,,,,,,,,,,,,687.917,684.889,,,,
13328,,,,,,,,,,,,,,,,,688.001,684.941,,,,
13329,,,,,,,,,,,,,,,,,688.084,684.992,,,,
13330,,,,,,,,,,,,,,,,,688.168,685.044,,,,
13331,,,,,,,,,,,,,,,,,688.251,685.096,,,,
13332,,,,,,,,,,,,,,,,,688.335,685.148,,,,
13333,,,,,,,,,,,,,,,,,688.418,685.2,,,,
13334,,,,,,,,,,,,,,,,,688.502,685.252,,,,
13335,,,,,,,,,,,,,,,,,688.585,685.303,,,,
13336,,,,,,,,,,,,,,,,,688.669,685.355,,,,
13337,,,,,,,,,,,,,,,,,688.752,685.407,,,,
13338,,,,,,,,,,,,,,,,,688.836,685.459,,,,
13339,,,,,,,,,,,,,,,,,688.919,685.511,,,,
13340,,,,,,,,,,,,,,,,,689.003,685.562,,,,
13341,,,,,,,,,,,,,,,,,689.086,685.614,,,,
13342,,,,,,,,,,,,,,,,,689.17,685.666,,,,
13343,,,,,,,,,,,,,,,,,689.253,685.718,,,,
13344,,,,,,,,,,,,,,,,,689.337,685.77,,,,
13345,,,,,,,,,,,,,,,,,689.42,685.822,,,,
13346,,,,,,,,,,,,,,,,,689.504,685.873,,,,
13347,,,,,,,,,,,,,,,,,689.587,685.925,,,,
13348,,,,,,,,,,,,,,,,,689.671,685.977,,,,
13349,,,,,,,,,,,,,,,,,689.754,686.029,,,,
13350,,,,,,,,,,,,,,,,,689.838,686.078,,,,
13351,,,,,,,,,,,,,,,,,689.921,686.127,,,,
13352,,,,,,,,,,,,,,,,,690.005,686.176,,,,
13353,,,,,,,,,,,,,,,,,690.088,686.225,,,,
13354,,,,,,,,,,,,,,,,,690.172,686.274,,,,
13355,,,,,,,,,,,,,,,,,690.255,686.323,,,,
13356,,,,,,,,,,,,,,,,,690.339,686.372,,,,
13357,,,,,,,,,,,,,,,,,690.422,686.42,,,,
13358,,,,,,,,,,,,,,,,,690.506,686.469,,,,
13359,,,,,,,,,,,,,,,,,690.589,686.518,,,,
13360,,,,,,,,,,,,,,,,,690.673,686.567,,,,
13361,,,,,,,,,,,,,,,,,690.756,686.616,,,,
13362,,,,,,,,,,,,,,,,,690.84,686.665,,,,
13363,,,,,,,,,,,,,,,,,690.923,686.714,,,,
13364,,,,,,,,,,,,,,,,,691.007,686.763,,,,
13365,,,,,,,,,,,,,,,,,691.09,686.812,,,,
13366,,,,,,,,,,,,,,,,,691.174,686.861,,,,
13367,,,,,,,,,,,,,,,,,691.257,686.91,,,,
13368,,,,,,,,,,,,,,,,,691.341,686.959,,,,
13369,,,,,,,,,,,,,,,,,691.424,687.008,,,,
13370,,,,,,,,,,,,,,,,,691.508,687.057,,,,
13371,,,,,,,,,,,,,,,,,691.591,687.106,,,,
13372,,,,,,,,,,,,,,,,,691.675,687.155,,,,
13373,,,,,,,,,,,,,,,,,691.758,687.204,,,,
13374,,,,,,,,,,,,,,,,,691.842,687.253,,,,
13375,,,,,,,,,,,,,,,,,691.925,687.302,,,,
13376,,,,,,,,,,,,,,,,,692.009,687.351,,,,
13377,,,,,,,,,,,,,,,,,692.092,687.399,,,,
